Localidade,Endereco,M2,Preco,R$/M2,Latitude,Longitude,Tipo,Quarto,Banheiro,Vaga
"Casa para comprar com 183 m², 4 quartos, 2 banheiros, 8 vagas em Fortaleza, Blumenau",Rua Seberino Julião Anacleto,183.0,950000.0,5191.256830601093,-26.8689353,-49.0696354,Casa,4,2,8
"Apartamento para comprar com 212 m², 3 quartos, 3 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Rua Doutor Pedro Celestino de Araújo,212.0,1999000.0,9429.245283018869,-26.9282005,-49.0654603,Apartamento,3,3,3
"Apartamento para comprar com 254 m², 3 quartos, 5 banheiros, 3 vagas em Bom Retiro, Blumenau",Rua Hermann Hering,254.0,2400000.0,9448.818897637797,-26.925906,-49.0667747,Apartamento,3,5,3
"Casa de condomínio para comprar com 86 m², 3 quartos, 1 banheiro, 2 vagas em Velha, Blumenau",Rua Araras,86.0,470000.0,5465.116279069767,-26.9239004,-49.0916836,Casa,3,1,2
"Apartamento para comprar com 110 m², 3 quartos, 4 banheiros, 2 vagas em Velha, Blumenau",,110.0,649000.0,5900.0,-27.0797576,-48.9100801,Apartamento,3,4,2
"Apartamento para comprar com 146 m², 3 quartos, 5 banheiros, 3 vagas em Velha, Blumenau",Rua Jaraguá,146.0,1800000.0,12328.767123287673,-26.9174865,-49.0918161,Apartamento,3,5,3
"Lote/Terreno para comprar com 1469 m² em Escola Agrícola, Blumenau",Rua Laura Deschamps,1469.0,850000.0,578.6249149081008,-26.9097587,-49.1037565,Lote/Terreno,0,0,0
"Casa para comprar com 154 m², 3 quartos, 3 banheiros, 2 vagas em Escola Agrícola, Blumenau",Rua Arthur Nahring,154.0,750000.0,4870.12987012987,-26.9007858,-49.0965988,Casa,3,3,2
"Apartamento para comprar com 65 m², 1 quarto, 1 banheiro em Itoupava Seca, Blumenau",Rua Carlos Jensen,65.0,400000.0,6153.846153846154,-26.9003013,-49.0778212,Apartamento,1,1,0
"Apartamento para comprar com 82 m², 3 quartos, 1 banheiro, 2 vagas em Água Verde, Blumenau",,82.0,583000.0,7109.756097560976,-27.0797576,-48.9100801,Apartamento,3,1,2
"Lote/Terreno para comprar com 3200 m² em Fortaleza, Blumenau",Rua Arco Íris,3200.0,1900000.0,593.75,-26.8605457,-49.0754154,Lote/Terreno,0,0,0
"Casa para comprar com 220 m², 3 quartos, 3 banheiros, 2 vagas em Fortaleza, Blumenau",,220.0,1100000.0,5000.0,-27.0797576,-48.9100801,Casa,3,3,2
"Apartamento para comprar com 183 m², 3 quartos, 4 banheiros, 2 vagas em Centro, Blumenau",Rua Paulo Zimmermann,183.0,980000.0,5355.191256830601,-26.9151677,-49.0710216,Apartamento,3,4,2
"Lote/Terreno para comprar com 2649 m² em Vila Formosa, Blumenau",Rua Hermann Huscher,2649.0,1970000.0,743.676859192148,-26.9366946,-49.0694576,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 1119 m² em Itoupava Seca, Blumenau",,1119.0,3350000.0,2993.744414655943,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 26-28 m², 1 quarto, 1 banheiro em Velha, Blumenau",Rua Elesbão Pinto,28.0,350000.0,12500.0,-26.9148589,-49.0890467,Apartamento,1,1,0
"Apartamento para comprar com 233 m², 3 quartos, 4 banheiros, 2 vagas em Ponta Aguda, Blumenau",Rua Chile,233.0,1600000.0,6866.9527896995705,-26.9145389,-49.0604259,Apartamento,3,4,2
"Casa para comprar com 199 m², 3 quartos, 3 banheiros, 2 vagas em Itoupavazinha, Blumenau",Rua Sibéria,199.0,800000.0,4020.100502512563,-26.849554,-49.1045014,Casa,3,3,2
"Apartamento para comprar com 149 m², 3 quartos, 4 banheiros, 2 vagas em Vila Nova, Blumenau",Rua General Arthur Koehler,149.0,1470000.0,9865.771812080537,-26.9076649,-49.0818755,Apartamento,3,4,2
"Apartamento para comprar com 70 m², 2 quartos, 1 banheiro, 1 vaga em Escola Agrícola, Blumenau",Rua Ricardo Paul,70.0,430000.0,6142.857142857143,-26.8909252,-49.0939695,Apartamento,2,1,1
"Apartamento para comprar com 35 m², 1 quarto, 1 banheiro, 1 vaga em Ponta Aguda, Blumenau",Avenida Brasil,35.0,460000.0,13142.857142857143,-26.9187289,-49.0619388,Apartamento,1,1,1
"Lote/Terreno para comprar com 438 m² em Velha, Blumenau",Rua Arthur Gieseler,438.0,590000.0,1347.0319634703196,-26.9190955,-49.1033856,Lote/Terreno,0,0,0
"Apartamento para comprar com 111 m², 3 quartos, 2 banheiros, 2 vagas em Vila Nova, Blumenau",,111.0,970394.0,8742.288288288288,-27.0797576,-48.9100801,Apartamento,3,2,2
"Apartamento para comprar com 31 m², 1 quarto, 1 banheiro, 2 vagas em Velha, Blumenau",Rua João Pessoa,31.0,490000.0,15806.451612903224,-26.9240294,-49.1020425,Apartamento,1,1,2
"Casa para comprar com 348 m², 3 quartos, 3 banheiros, 5 vagas em Vorstadt, Blumenau",Rua Doutor Oswaldo Neves Espíndola,348.0,1150000.0,3304.597701149425,-26.9028534,-49.0359431,Casa,3,3,5
"Lote/Terreno para comprar com 1101 m² em Velha, Blumenau",Rua Frederico Wolfram Sênior,1101.0,500000.0,454.1326067211626,-26.9215254,-49.094561,Lote/Terreno,0,0,0
"Apartamento para comprar com 88 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Seca, Blumenau",Rua Iguape,88.0,625520.0,7108.181818181818,-26.9051332,-49.0808271,Apartamento,2,2,1
"Casa para comprar com 204 m², 4 quartos, 3 banheiros, 7 vagas em Itoupava Seca, Blumenau",Rua Gustavo Salinger,204.0,1500000.0,7352.941176470588,-26.8954043,-49.0886741,Casa,4,3,7
"Lote/Terreno para comprar com 585 m² em Água Verde, Blumenau",,585.0,540000.0,923.0769230769232,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 54 m², 2 quartos, 1 banheiro, 1 vaga em Escola Agrícola, Blumenau",,54.0,412702.0,7642.62962962963,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 93-96 m², 2 quartos, 2 banheiros, 1 vaga em Itoupava Seca, Blumenau",Rua Coronel Feddersen,96.0,670000.0,6979.166666666667,-26.8774549,-49.0953564,Casa,2,2,1
"Apartamento para comprar com 125 m², 3 quartos, 4 banheiros, 2 vagas em Velha, Blumenau",Rua Jaraguá,125.0,997000.0,7976.0,-26.9174865,-49.0918161,Apartamento,3,4,2
"Casa para comprar com 254 m², 5 quartos, 3 banheiros, 1 vaga em Itoupava Norte, Blumenau",,254.0,650000.0,2559.0551181102364,-27.0797576,-48.9100801,Casa,5,3,1
"Casa para comprar com 325 m², 3 quartos, 1 banheiro, 4 vagas em Progresso, Blumenau",Rua Domingos Reichert,325.0,730000.0,2246.153846153846,-26.9643036,-49.0805378,Casa,3,1,4
"Apartamento para comprar com 78 m², 2 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",,78.0,680000.0,8717.948717948719,-27.0797576,-48.9100801,Apartamento,2,2,2
"Apartamento para comprar com 149 m², 3 quartos, 4 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Alameda Rio Branco,149.0,1640000.0,11006.711409395974,-26.9277733,-49.0619066,Apartamento,3,4,3
"Apartamento para comprar com 57 m², 2 quartos, 1 banheiro, 1 vaga em Fidélis, Blumenau",,57.0,405498.0,7114.0,-27.0797576,-48.9100801,Apartamento,2,1,1
"Casa para comprar com 158 m², 2 quartos, 1 banheiro, 2 vagas em Do Salto, Blumenau",Rua Estrela,158.0,650000.0,4113.924050632912,-26.8843524,-49.1015476,Casa,2,1,2
"Apartamento para comprar com 40-42 m², 1 quarto, 1 banheiro, 1 vaga em Centro, Blumenau",Rua Sete de Setembro,42.0,445000.0,10595.238095238095,-26.9231016,-49.0630284,Apartamento,1,1,1
"Casa para comprar com 140 m², 3 quartos, 4 banheiros, 3 vagas em Fortaleza Alta, Blumenau",Rua Villa Maria,140.0,1250000.0,8928.57142857143,-26.8546753,-49.060067,Casa,3,4,3
"Lote/Terreno para comprar com 545 m² em Velha, Blumenau",Rua Arthur Gieseler,545.0,550000.0,1009.1743119266056,-26.9190955,-49.1033856,Lote/Terreno,0,0,0
"Casa para comprar com 203 m², 3 quartos, 3 banheiros, 1 vaga em Garcia, Blumenau",Rua João Ehrat,203.0,1100000.0,5418.71921182266,-26.9317796,-49.0604965,Casa,3,3,1
"Apartamento para comprar com 83 m², 2 quartos, 1 banheiro, 1 vaga em Escola Agrícola, Blumenau",Rua Benjamin Constant,83.0,430000.0,5180.722891566265,-26.8895159,-49.0974486,Apartamento,2,1,1
"Apartamento para comprar com 85 m², 2 quartos, 2 banheiros, 2 vagas em Vila Formosa, Blumenau",Rua Hermann Huscher,85.0,780000.0,9176.470588235294,-26.9366946,-49.0694576,Apartamento,2,2,2
"Cobertura para comprar com 511 m², 4 quartos, 6 banheiros, 5 vagas em Ponta Aguda, Blumenau",,511.0,4200000.0,8219.17808219178,-27.0797576,-48.9100801,Cobertura,4,6,5
"Sala/Conjunto para comprar com 32 m², 1 banheiro, 1 vaga em Vila Formosa, Blumenau",Rua Hermann Huscher,32.0,300000.0,9375.0,-26.9366946,-49.0694576,Sala/Conjunto,0,1,1
"Lote/Terreno para comprar com 428 m² em Escola Agrícola, Blumenau",,428.0,320000.0,747.6635514018692,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 391 m² em Itoupava Norte, Blumenau",,391.0,890000.0,2276.214833759591,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 1021 m² em Velha Central, Blumenau",,1021.0,850000.0,832.5171400587659,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 32 m², 1 quarto, 1 banheiro, 1 vaga em Salto do Norte, Blumenau",Rua Pomerode,32.0,274000.0,8562.5,-26.874557,-49.1138011,Apartamento,1,1,1
"Casa para comprar com 380 m², 4 quartos, 2 banheiros, 5 vagas em Velha Central, Blumenau",Rua José Amândio Leite,380.0,790000.0,2078.9473684210525,-26.9355463,-49.1410353,Casa,4,2,5
"Lote/Terreno para comprar com 1488 m² em Escola Agrícola, Blumenau",,1488.0,1600000.0,1075.268817204301,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 153-155 m², 3 quartos, 2 banheiros, 2 vagas em Jardim Blumenau, Blumenau",,155.0,950000.0,6129.032258064516,-27.0797576,-48.9100801,Apartamento,3,2,2
"Apartamento para comprar com 120 m², 3 quartos, 2 banheiros, 2 vagas em Vorstadt, Blumenau",,120.0,879000.0,7325.0,-27.0797576,-48.9100801,Apartamento,3,2,2
"Sala/Conjunto para comprar com 208 m², 3 banheiros, 17 vagas em Ponta Aguda, Blumenau",Avenida Brasil,208.0,2700000.0,12980.76923076923,-26.9187289,-49.0619388,Sala/Conjunto,0,3,17
"Casa para comprar com 219 m², 3 quartos, 2 banheiros, 2 vagas em Vorstadt, Blumenau",Rua São Bento,219.0,820000.0,3744.292237442922,-26.904498,-49.0431357,Casa,3,2,2
"Apartamento para comprar com 34-35 m², 1 quarto, 1 banheiro, 1 vaga em Fortaleza, Blumenau",Rua Miguel Servet,35.0,214631.0,6132.314285714286,-26.8754641,-49.0735991,Apartamento,1,1,1
"Apartamento para comprar com 321 m², 5 quartos, 5 banheiros, 3 vagas em Jardim Blumenau, Blumenau",,321.0,2800000.0,8722.741433021807,-27.0797576,-48.9100801,Apartamento,5,5,3
"Apartamento para comprar com 212 m², 3 quartos, 4 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Rua Doutor Pedro Celestino de Araújo,212.0,2000000.0,9433.962264150943,-26.9282005,-49.0654603,Apartamento,3,4,3
"Apartamento para comprar com 86 m², 2 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",,86.0,890000.0,10348.837209302326,-27.0797576,-48.9100801,Apartamento,2,3,2
"Casa para comprar com 192-212 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua Bruno Hildebrand,212.0,950000.0,4481.132075471698,-26.9205256,-49.1151729,Casa,3,2,2
"Lote/Terreno para comprar com 980 m² em Itoupava Norte, Blumenau",,980.0,598000.0,610.204081632653,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Sobrado para comprar com 139 m², 3 quartos, 3 banheiros, 3 vagas em Água Verde, Blumenau",,139.0,760000.0,5467.625899280575,-27.0797576,-48.9100801,Sobrado,3,3,3
"Sala/Conjunto para comprar com 44 m², 1 banheiro em Itoupava Central, Blumenau",Rua Franz Volles,44.0,443200.0,10072.727272727272,-26.8385782,-49.0922798,Sala/Conjunto,0,1,0
"Sala/Conjunto para comprar com 59 m², 1 banheiro, 1 vaga em Centro, Blumenau",,59.0,400000.0,6779.661016949152,-27.0797576,-48.9100801,Sala/Conjunto,0,1,1
"Lote/Terreno para comprar com 300 m² em Água Verde, Blumenau",,300.0,420000.0,1400.0,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 332 m² em Água Verde, Blumenau",,332.0,450000.0,1355.421686746988,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 75 m², 2 quartos, 1 banheiro, 1 vaga em Escola Agrícola, Blumenau",,75.0,449900.0,5998.666666666667,-27.0797576,-48.9100801,Apartamento,2,1,1
"Lote/Terreno para comprar com 513 m² em Ponta Aguda, Blumenau",Rua República Argentina,513.0,864405.0,1685.0,-26.9128134,-49.058704,Lote/Terreno,0,0,0
"Apartamento para comprar com 136 m², 3 quartos, 2 banheiros, 3 vagas em Jardim Blumenau, Blumenau",Rua Floriano Peixoto,136.0,1000000.0,7352.941176470588,-26.922451,-49.0636949,Apartamento,3,2,3
"Lote/Terreno para comprar com 1729 m² em Itoupava Central, Blumenau",,1729.0,1460000.0,844.4187391555813,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 204 m², 4 quartos, 3 banheiros, 7 vagas em Itoupava Seca, Blumenau",Rua Gustavo Salinger,204.0,1500000.0,7352.941176470588,-26.8954043,-49.0886741,Casa,4,3,7
"Imóvel comercial para comprar com 221 m², 4 quartos, 6 banheiros, 2 vagas em Itoupava Norte, Blumenau",Rua Almirante Armin Zimmermann,221.0,1980000.0,8959.276018099548,-26.8772837,-49.0845569,Imóvel,4,6,2
"Lote/Terreno para comprar com 313 m² em Itoupava Norte, Blumenau",,313.0,699000.0,2233.226837060703,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 23000 m² em Passo Manso, Blumenau",,23000.0,6400000.0,278.2608695652174,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Cobertura para comprar com 142 m², 2 quartos, 3 banheiros, 2 vagas em Victor Konder, Blumenau",Rua São Paulo,142.0,1290000.0,9084.50704225352,-26.895011,-49.0806485,Cobertura,2,3,2
"Casa para comprar com 239 m², 4 quartos, 4 banheiros, 10 vagas em Velha, Blumenau",Rua Frei Beda Koch,239.0,1300000.0,5439.330543933054,-26.9200022,-49.0915384,Casa,4,4,10
"Apartamento para comprar com 73 m², 2 quartos, 2 banheiros, 2 vagas em Victor Konder, Blumenau",Rua Paraíba,73.0,535000.0,7328.767123287671,-26.9119114,-49.0730898,Apartamento,2,2,2
"Casa de condomínio para comprar com 135 m², 3 quartos, 2 banheiros, 2 vagas em Fortaleza, Blumenau",Rua dos Condes,135.0,750000.0,5555.555555555556,-26.8655963,-49.0615493,Casa,3,2,2
"Apartamento para comprar com 239 m², 4 quartos, 5 banheiros, 4 vagas em Centro, Blumenau",Rua Sete de Setembro,239.0,3469723.0,14517.669456066946,-26.9231016,-49.0630284,Apartamento,4,5,4
"Cobertura para comprar com 193 m², 3 quartos, 4 banheiros, 2 vagas em Vorstadt, Blumenau",Rua Antônio Treis,193.0,1590000.0,8238.341968911916,-26.9073233,-49.0330988,Cobertura,3,4,2
"Apartamento para comprar com 86 m², 3 quartos, 1 banheiro, 2 vagas em Água Verde, Blumenau",Rua Paulo Schwarzer,86.0,590000.0,6860.46511627907,-26.9087987,-49.0964085,Apartamento,3,1,2
"Casa para comprar com 210 m², 3 quartos, 3 banheiros, 3 vagas em Itoupavazinha, Blumenau",Rua José Bonifácio,210.0,720000.0,3428.5714285714284,-26.8589961,-49.1078258,Casa,3,3,3
"Lote/Terreno para comprar com 3000 m² em Passo Manso, Blumenau",Rua Edmund Thurow,3000.0,2350000.0,783.3333333333334,-26.9071576,-49.1508118,Lote/Terreno,0,0,0
"Prédio/Edificio inteiro para comprar com 533 m², 1 banheiro, 4 vagas em Velha Central, Blumenau",,533.0,1000000.0,1876.172607879925,-27.0797576,-48.9100801,Prédio/Edificio,0,1,4
"Lote/Terreno para comprar com 375 m² em Ponta Aguda, Blumenau",,375.0,395000.0,1053.3333333333333,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 204 m², 3 quartos, 4 banheiros, 3 vagas em Ponta Aguda, Blumenau",Rua Edmundo da Silva Pozes,204.0,1200000.0,5882.35294117647,-26.9071753,-49.0469944,Casa,3,4,3
"Casa para comprar com 485 m², 3 quartos, 2 banheiros, 2 vagas em Itoupavazinha, Blumenau",Rua Ary Floriano,485.0,850000.0,1752.5773195876288,-26.8622096,-49.1162348,Casa,3,2,2
"Casa para comprar com 143 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua Princeza Izabel,143.0,1065000.0,7447.552447552447,,,Casa,3,2,2
"Lote/Terreno para comprar com 616 m² em Água Verde, Blumenau",,616.0,600000.0,974.025974025974,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 9116 m² em Itoupava Norte, Blumenau",Rua Valmira Margarida da Silva,9116.0,2900000.0,318.1219833260202,-26.8843393,-49.0807229,Lote/Terreno,0,0,0
"Apartamento para comprar com 112 m², 3 quartos, 4 banheiros, 2 vagas em Vila Nova, Blumenau",,112.0,849900.0,7588.392857142857,-27.0797576,-48.9100801,Apartamento,3,4,2
"Lote/Terreno para comprar com 43999 m² em Ponta Aguda, Blumenau",Rua Hasselfelde,43999.0,5700000.0,129.54839882724607,-26.9104127,-49.0613035,Lote/Terreno,0,0,0
"Imóvel comercial para comprar com 174 m², 3 quartos, 3 banheiros, 4 vagas em Velha Central, Blumenau",,174.0,700000.0,4022.9885057471274,-27.0797576,-48.9100801,Imóvel,3,3,4
"Lote/Terreno para comprar com 1643 m² em Jardim Blumenau, Blumenau",Rua Christina Blumenau,1643.0,2300000.0,1399.8782714546562,-26.9304113,-49.0665808,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 540 m² em Garcia, Blumenau",,540.0,405000.0,750.0,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Apartamento para comprar com 91 m², 3 quartos, 2 banheiros, 2 vagas em Velha, Blumenau",Rua Jaraguá,91.0,850000.0,9340.65934065934,-26.9174865,-49.0918161,Apartamento,3,2,2
"Casa para comprar com 172 m², 3 quartos, 3 banheiros, 2 vagas em Ponta Aguda, Blumenau",Rua Nestor Seara Heusi,172.0,1198000.0,6965.116279069767,-26.9078197,-49.0471093,Casa,3,3,2
"Lote/Terreno para comprar com 408 m² em Vila Nova, Blumenau",Rua São Leopoldo,408.0,900000.0,2205.8823529411766,-26.9090213,-49.0871724,Lote/Terreno,0,0,0
"Casa para comprar com 93 m², 3 quartos, 1 banheiro, 2 vagas em Itoupava Norte, Blumenau",Rua Arnoldo Carl,93.0,500000.0,5376.344086021505,-26.8802046,-49.0790299,Casa,3,1,2
"Casa para comprar com 397 m², 3 quartos, 3 banheiros, 3 vagas em Velha, Blumenau",Rua Carlos Eugênio Erbs,397.0,980000.0,2468.5138539042823,-26.9156384,-49.117013,Casa,3,3,3
"Casa para comprar com 319 m², 3 quartos, 5 banheiros, 5 vagas em Escola Agrícola, Blumenau",Rua Correia Pinto,319.0,1335000.0,4184.952978056426,-26.8892092,-49.1025522,Casa,3,5,5
"Casa para comprar com 224 m², 3 quartos, 3 banheiros, 4 vagas em Salto Weissbach, Blumenau",Rua Kurt Jacobs,224.0,850000.0,3794.642857142857,-26.8999125,-49.1289127,Casa,3,3,4
"Lote/Terreno para comprar com 75 m² em Escola Agrícola, Blumenau",,75.0,440000.0,5866.666666666667,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 800 m² em Salto do Norte, Blumenau",,800.0,850000.0,1062.5,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 97 m², 3 quartos, 3 banheiros em Escola Agrícola, Blumenau",Rua Urano,97.0,800000.0,8247.422680412372,-26.9070634,-49.1036403,Casa,3,3,0
"Lote/Terreno para comprar com 311 m² em Itoupava Norte, Blumenau",Rua Primeiro de Maio,311.0,699000.0,2247.588424437299,-26.8881088,-49.0769869,Lote/Terreno,0,0,0
"Casa para comprar com 281 m², 5 quartos, 3 banheiros, 2 vagas em Progresso, Blumenau",,281.0,850000.0,3024.91103202847,-27.0797576,-48.9100801,Casa,5,3,2
"Casa para comprar com 200 m², 3 quartos, 3 banheiros, 2 vagas em Velha, Blumenau",Rua Imperatriz Leopoldina,200.0,1400000.0,7000.0,-26.9163072,-49.1021769,Casa,3,3,2
"Apartamento para comprar com 98 m², 3 quartos, 3 banheiros, 2 vagas em Do Salto, Blumenau",,98.0,680000.0,6938.775510204082,-27.0797576,-48.9100801,Apartamento,3,3,2
"Lote/Terreno para comprar com 375 m² em Ponta Aguda, Blumenau",,375.0,399900.0,1066.4,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 300 m², 5 quartos, 4 banheiros, 2 vagas em Itoupavazinha, Blumenau",Rua Oscar Holz,300.0,950000.0,3166.6666666666665,-26.8589107,-49.1260689,Casa,5,4,2
"Casa para comprar com 200 m², 4 quartos, 1 banheiro, 2 vagas em Itoupava Norte, Blumenau",Rua Ary Taborda Ribas,200.0,1250000.0,6250.0,-26.8760321,-49.0823046,Casa,4,1,2
"Casa para comprar com 272 m², 4 quartos, 3 banheiros, 4 vagas em Velha Central, Blumenau",Rua Oswaldo Simon,272.0,1200000.0,4411.764705882353,-26.9356984,-49.1420454,Casa,4,3,4
"Apartamento para comprar com 103 m², 3 quartos, 2 banheiros, 2 vagas em Vorstadt, Blumenau",Rua Antônio Treis,103.0,789000.0,7660.194174757282,-26.9073233,-49.0330988,Apartamento,3,2,2
"Lote/Terreno para comprar com 269 m² em Itoupava Norte, Blumenau",,269.0,750000.0,2788.104089219331,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Lote/Terreno para comprar com 359 m² em Ponta Aguda, Blumenau",,359.0,350000.0,974.9303621169915,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
"Casa para comprar com 89 m², 2 quartos, 2 banheiros, 2 vagas em Velha Central, Blumenau",Rua Doutor Paulo Pedro Mayerle,89.0,790000.0,8876.404494382023,-26.9142244,-49.1260519,Casa,2,2,2
"Casa para comprar com 238 m², 3 quartos, 3 banheiros, 2 vagas em Água Verde, Blumenau",,238.0,1100000.0,4621.848739495798,-27.0797576,-48.9100801,Casa,3,3,2
"Cobertura para comprar com 392 m², 4 quartos, 4 banheiros, 3 vagas em Vila Nova, Blumenau",Rua Santos Dumont,392.0,1350000.0,3443.877551020408,-26.9060128,-49.0856004,Cobertura,4,4,3
"Lote/Terreno para comprar com 658 m² em Vila Nova, Blumenau",,658.0,650000.0,987.8419452887538,-27.0797576,-48.9100801,Lote/Terreno,0,0,0
